time,lat,lon,altitude,tas
1599771834,39.32543,-100,10000,200
1599771835,39.32636,-100,10000,200
1599771836,39.32729,-100,10000,200
1599771837,39.32822,-100,10000,200
1599771838,39.32915,-100,10000,200
1599771839,39.33008,-100,10000,200
1599771840,39.33101,-100,10000,200
1599771841,39.33194,-100,10000,200
1599771842,39.33287,-100,10000,200
1599771843,39.3338,-100,10000,200
1599771844,39.33473,-100,10000,200
1599771845,39.33566,-100,10000,200
1599771846,39.33659,-100,10000,200
1599771847,39.33752,-100,10000,200
1599771848,39.33845,-100,10000,200
1599771849,39.33938,-100,10000,200
1599771850,39.34031,-100,10000,200
1599771851,39.34124,-100,10000,200
1599771852,39.34217,-100,10000,200
1599771853,39.3431,-100,10000,200
1599771854,39.34403,-100,10000,200
1599771855,39.34496,-100,10000,200
1599771856,39.34589,-100,10000,200
1599771857,39.34682,-100,10000,200
1599771858,39.34775,-100,10000,200
1599771859,39.34868,-100,10000,200
1599771860,39.34961,-100,10000,200
1599771861,39.35054,-100,10000,200
1599771862,39.35147,-100,10000,200
1599771863,39.3524,-100,10000,200
1599771864,39.35333,-100,10000,200
1599771865,39.35426,-100,10000,200
1599771866,39.35519,-100,10000,200
1599771867,39.35612,-100,10000,200
1599771868,39.35705,-100,10000,200
1599771869,39.35798,-100,10000,200
1599771870,39.35891,-100,10000,200
1599771871,39.35984,-100,10000,200
1599771872,39.36077,-100,10000,200
1599771873,39.3617,-100,10000,200
1599771874,39.36263,-100,10000,200
1599771875,39.36356,-100,10000,200
1599771876,39.36449,-100,10000,200
1599771877,39.36542,-100,10000,200
1599771878,39.36635,-100,10000,200
1599771879,39.36728,-100,10000,200
1599771880,39.36821,-100,10000,200
1599771881,39.36914,-100,10000,200
1599771882,39.37007,-100,10000,200
1599771883,39.371,-100,10000,200
1599771884,39.37193,-100,10000,200
1599771885,39.37286,-100,10000,200
1599771886,39.37379,-100,10000,200
1599771887,39.37472,-100,10000,200
1599771888,39.37565,-100,10000,200
1599771889,39.37658,-100,10000,200
1599771890,39.37751,-100,10000,200
1599771891,39.37844,-100,10000,200
1599771892,39.37937,-100,10000,200
1599771893,39.3803,-100,10000,200
1599771894,39.38123,-100,10000,200
1599771895,39.38216,-100,10000,200
1599771896,39.38309,-100,10000,200
1599771897,39.38402,-100,10000,200
1599771898,39.38495,-100,10000,200
1599771899,39.38588,-100,10000,200
1599771900,39.38681,-100,10000,200
1599771901,39.38774,-100,10000,200
1599771902,39.38867,-100,10000,200
1599771903,39.3896,-100,10000,200
1599771904,39.39053,-100,10000,200
1599771905,39.39146,-100,10000,200
1599771906,39.39239,-100,10000,200
1599771907,39.39332,-100,10000,200
1599771908,39.39425,-100,10000,200
1599771909,39.39518,-100,10000,200
1599771910,39.39611,-100,10000,200
1599771911,39.39704,-100,10000,200
1599771912,39.39797,-100,10000,200
1599771913,39.3989,-100,10000,200
1599771914,39.39983,-100,10000,200
1599771915,39.40076,-100,10000,200
1599771916,39.40169,-100,10000,200
1599771917,39.40262,-100,10000,200
1599771918,39.40355,-100,10000,200
1599771919,39.40448,-100,10000,200
1599771920,39.40541,-100,10000,200
1599771921,39.40634,-100,10000,200
1599771922,39.40727,-100,10000,200
1599771923,39.4082,-100,10000,200
1599771924,39.40913,-100,10000,200
1599771925,39.41006,-100,10000,200
1599771926,39.41099,-100,10000,200
1599771927,39.41192,-100,10000,200
1599771928,39.41285,-100,10000,200
1599771929,39.41378,-100,10000,200
1599771930,39.41471,-100,10000,200
1599771931,39.41564,-100,10000,200
1599771932,39.41657,-100,10000,200
1599771933,39.4175,-100,10000,200
1599771934,39.41843,-100,10000,200
1599771935,39.41936,-100,10000,200
1599771936,39.42029,-100,10000,200
1599771937,39.42122,-100,10000,200
1599771938,39.42215,-100,10000,200
1599771939,39.42308,-100,10000,200
1599771940,39.42401,-100,10000,200
1599771941,39.42494,-100,10000,200
1599771942,39.42587,-100,10000,200
1599771943,39.4268,-100,10000,200
1599771944,39.42773,-100,10000,200
1599771945,39.42866,-100,10000,200
1599771946,39.42959,-100,10000,200
1599771947,39.43052,-100,10000,200
1599771948,39.43145,-100,10000,200
1599771949,39.43238,-100,10000,200
1599771950,39.43331,-100,10000,200
1599771951,39.43424,-100,10000,200
1599771952,39.43517,-100,10000,200
1599771953,39.4361,-100,10000,200
1599771954,39.43703,-100,10000,200
1599771955,39.43796,-100,10000,200
1599771956,39.43889,-100,10000,200
1599771957,39.43982,-100,10000,200
1599771958,39.44075,-100,10000,200
1599771959,39.44168,-100,10000,200
1599771960,39.44261,-100,10000,200
1599771961,39.44354,-100,10000,200
1599771962,39.44447,-100,10000,200
1599771963,39.4454,-100,10000,200
1599771964,39.44633,-100,10000,200
1599771965,39.44726,-100,10000,200
1599771966,39.44819,-100,10000,200
1599771967,39.44912,-100,10000,200
1599771968,39.45005,-100,10000,200
1599771969,39.45098,-100,10000,200
1599771970,39.45191,-100,10000,200
1599771971,39.45284,-100,10000,200
1599771972,39.45377,-100,10000,200
1599771973,39.4547,-100,10000,200
1599771974,39.45563,-100,10000,200
1599771975,39.45656,-100,10000,200
1599771976,39.45749,-100,10000,200
1599771977,39.45842,-100,10000,200
1599771978,39.45935,-100,10000,200
1599771979,39.46028,-100,10000,200
1599771980,39.46121,-100,10000,200
1599771981,39.46214,-100,10000,200
1599771982,39.46307,-100,10000,200
1599771983,39.464,-100,10000,200
1599771984,39.46493,-100,10000,200
1599771985,39.46586,-100,10000,200
1599771986,39.46679,-100,10000,200
1599771987,39.46772,-100,10000,200
1599771988,39.46865,-100,10000,200
1599771989,39.46958,-100,10000,200
1599771990,39.47051,-100,10000,200
1599771991,39.47144,-100,10000,200
1599771992,39.47237,-100,10000,200
1599771993,39.4733,-100,10000,200
1599771994,39.47423,-100,10000,200
1599771995,39.47516,-100,10000,200
1599771996,39.47609,-100,10000,200
1599771997,39.47702,-100,10000,200
1599771998,39.47795,-100,10000,200
1599771999,39.47888,-100,10000,200
1599772000,39.47981,-100,10000,200
1599772001,39.48074,-100,10000,200
1599772002,39.48167,-100,10000,200
1599772003,39.4826,-100,10000,200
1599772004,39.48353,-100,10000,200
1599772005,39.48446,-100,10000,200
1599772006,39.48539,-100,10000,200
1599772007,39.48632,-100,10000,200
1599772008,39.48725,-100,10000,200
1599772009,39.48818,-100,10000,200
1599772010,39.48911,-100,10000,200
1599772011,39.49004,-100,10000,200
1599772012,39.49097,-100,10000,200
1599772013,39.4919,-100,10000,200
1599772014,39.49283,-100,10000,200
1599772015,39.49376,-100,10000,200
1599772016,39.49469,-100,10000,200
1599772017,39.49562,-100,10000,200
1599772018,39.49655,-100,10000,200
1599772019,39.49748,-100,10000,200
1599772020,39.49841,-100,10000,200
1599772021,39.49934,-100,10000,200
1599772022,39.50027,-100,10000,200
1599772023,39.5012,-100,10000,200
1599772024,39.50213,-100,10000,200
1599772025,39.50306,-100,10000,200
1599772026,39.50399,-100,10000,200
1599772027,39.50492,-100,10000,200
1599772028,39.50585,-100,10000,200
1599772029,39.50678,-100,10000,200
1599772030,39.50771,-100,10000,200
1599772031,39.50864,-100,10000,200
1599772032,39.50957,-100,10000,200
1599772033,39.5105,-100,10000,200
1599772034,39.51143,-100,10000,200
1599772035,39.51236,-100,10000,200
1599772036,39.51329,-100,10000,200
1599772037,39.51422,-100,10000,200
1599772038,39.51515,-100,10000,200
1599772039,39.51608,-100,10000,200
1599772040,39.51701,-100,10000,200
1599772041,39.51794,-100,10000,200
1599772042,39.51887,-100,10000,200
1599772043,39.5198,-100,10000,200
1599772044,39.52073,-100,10000,200
1599772045,39.52166,-100,10000,200
1599772046,39.52259,-100,10000,200
1599772047,39.52352,-100,10000,200
1599772048,39.52445,-100,10000,200
1599772049,39.52538,-100,10000,200
1599772050,39.52631,-100,10000,200
1599772051,39.52724,-100,10000,200
1599772052,39.52817,-100,10000,200
1599772053,39.5291,-100,10000,200
1599772054,39.53003,-100,10000,200
1599772055,39.53096,-100,10000,200
1599772056,39.53189,-100,10000,200
1599772057,39.53282,-100,10000,200
1599772058,39.53375,-100,10000,200
1599772059,39.53468,-100,10000,200
1599772060,39.53561,-100,10000,200
1599772061,39.53654,-100,10000,200
1599772062,39.53747,-100,10000,200
1599772063,39.5384,-100,10000,200
1599772064,39.53933,-100,10000,200
1599772065,39.54026,-100,10000,200
1599772066,39.54119,-100,10000,200
1599772067,39.54212,-100,10000,200
1599772068,39.54305,-100,10000,200
1599772069,39.54398,-100,10000,200
1599772070,39.54491,-100,10000,200
1599772071,39.54584,-100,10000,200
1599772072,39.54677,-100,10000,200
1599772073,39.5477,-100,10000,200
1599772074,39.54863,-100,10000,200
1599772075,39.54956,-100,10000,200
1599772076,39.55049,-100,10000,200
1599772077,39.55142,-100,10000,200
1599772078,39.55235,-100,10000,200
1599772079,39.55328,-100,10000,200
1599772080,39.55421,-100,10000,200
1599772081,39.55514,-100,10000,200
1599772082,39.55607,-100,10000,200
1599772083,39.557,-100,10000,200
1599772084,39.55793,-100,10000,200
1599772085,39.55886,-100,10000,200
1599772086,39.55979,-100,10000,200
1599772087,39.56072,-100,10000,200
1599772088,39.56165,-100,10000,200
1599772089,39.56258,-100,10000,200
1599772090,39.56351,-100,10000,200
1599772091,39.56444,-100,10000,200
1599772092,39.56537,-100,10000,200
1599772093,39.5663,-100,10000,200
1599772094,39.56723,-100,10000,200
1599772095,39.56816,-100,10000,200
1599772096,39.56909,-100,10000,200
1599772097,39.57002,-100,10000,200
1599772098,39.57095,-100,10000,200
1599772099,39.57188,-100,10000,200
1599772100,39.57281,-100,10000,200
1599772101,39.57374,-100,10000,200
1599772102,39.57467,-100,10000,200
1599772103,39.5756,-100,10000,200
1599772104,39.57653,-100,10000,200
1599772105,39.57746,-100,10000,200
1599772106,39.57839,-100,10000,200
1599772107,39.57932,-100,10000,200
1599772108,39.58025,-100,10000,200
1599772109,39.58118,-100,10000,200
1599772110,39.58211,-100,10000,200
1599772111,39.58304,-100,10000,200
1599772112,39.58397,-100,10000,200
1599772113,39.5849,-100,10000,200
1599772114,39.58583,-100,10000,200
1599772115,39.58676,-100,10000,200
1599772116,39.58769,-100,10000,200
1599772117,39.58862,-100,10000,200
1599772118,39.58955,-100,10000,200
1599772119,39.59048,-100,10000,200
1599772120,39.59141,-100,10000,200
1599772121,39.59234,-100,10000,200
1599772122,39.59327,-100,10000,200
1599772123,39.5942,-100,10000,200
1599772124,39.59513,-100,10000,200
1599772125,39.59606,-100,10000,200
1599772126,39.59699,-100,10000,200
1599772127,39.59792,-100,10000,200
1599772128,39.59885,-100,10000,200
1599772129,39.59978,-100,10000,200
1599772130,39.60071,-100,10000,200
1599772131,39.60164,-100,10000,200
1599772132,39.60257,-100,10000,200
1599772133,39.6035,-100,10000,200
1599772134,39.60443,-100,10000,200
1599772135,39.60536,-100,10000,200
1599772136,39.60629,-100,10000,200
1599772137,39.60722,-100,10000,200
1599772138,39.60815,-100,10000,200
1599772139,39.60908,-100,10000,200
1599772140,39.61001,-100,10000,200
1599772141,39.61094,-100,10000,200
1599772142,39.61187,-100,10000,200
1599772143,39.6128,-100,10000,200
1599772144,39.61373,-100,10000,200
1599772145,39.61466,-100,10000,200
1599772146,39.61559,-100,10000,200
1599772147,39.61652,-100,10000,200
1599772148,39.61745,-100,10000,200
1599772149,39.61838,-100,10000,200
1599772150,39.61931,-100,10000,200
1599772151,39.62024,-100,10000,200
1599772152,39.62117,-100,10000,200
1599772153,39.6221,-100,10000,200
1599772154,39.62303,-100,10000,200
1599772155,39.62396,-100,10000,200
1599772156,39.62489,-100,10000,200
1599772157,39.62582,-100,10000,200
1599772158,39.62675,-100,10000,200
1599772159,39.62768,-100,10000,200
1599772160,39.62861,-100,10000,200
1599772161,39.62954,-100,10000,200
1599772162,39.63047,-100,10000,200
1599772163,39.6314,-100,10000,200
1599772164,39.63233,-100,10000,200
1599772165,39.63326,-100,10000,200
1599772166,39.63419,-100,10000,200
1599772167,39.63512,-100,10000,200
1599772168,39.63605,-100,10000,200
1599772169,39.63698,-100,10000,200
1599772170,39.63791,-100,10000,200
1599772171,39.63884,-100,10000,200
1599772172,39.63977,-100,10000,200
1599772173,39.6407,-100,10000,200
1599772174,39.64163,-100,10000,200
1599772175,39.64256,-100,10000,200
1599772176,39.64349,-100,10000,200
1599772177,39.64442,-100,10000,200
1599772178,39.64535,-100,10000,200
1599772179,39.64628,-100,10000,200
1599772180,39.64721,-100,10000,200
1599772181,39.64814,-100,10000,200
1599772182,39.64907,-100,10000,200
1599772183,39.65,-100,10000,200
1599772184,39.65093,-100,10000,200
1599772185,39.65186,-100,10000,200
1599772186,39.65279,-100,10000,200
1599772187,39.65372,-100,10000,200
1599772188,39.65465,-100,10000,200
1599772189,39.65558,-100,10000,200
1599772190,39.65651,-100,10000,200
1599772191,39.65744,-100,10000,200
1599772192,39.65837,-100,10000,200
1599772193,39.6593,-100,10000,200
1599772194,39.66023,-100,10000,200
1599772195,39.66116,-100,10000,200
1599772196,39.66209,-100,10000,200
1599772197,39.66302,-100,10000,200
1599772198,39.66395,-100,10000,200
1599772199,39.66488,-100,10000,200
1599772200,39.66581,-100,10000,200
1599772201,39.66674,-100,10000,200
1599772202,39.66767,-100,10000,200
1599772203,39.6686,-100,10000,200
1599772204,39.66953,-100,10000,200
1599772205,39.67046,-100,10000,200
1599772206,39.67139,-100,10000,200
1599772207,39.67232,-100,10000,200
1599772208,39.67325,-100,10000,200
1599772209,39.67418,-100,10000,200
1599772210,39.67511,-100,10000,200
1599772211,39.67604,-100,10000,200
1599772212,39.67697,-100,10000,200
1599772213,39.6779,-100,10000,200
1599772214,39.67883,-100,10000,200
1599772215,39.67976,-100,10000,200
1599772216,39.68069,-100,10000,200
1599772217,39.68162,-100,10000,200
1599772218,39.68255,-100,10000,200
1599772219,39.68348,-100,10000,200
1599772220,39.68441,-100,10000,200
1599772221,39.68534,-100,10000,200
1599772222,39.68627,-100,10000,200
1599772223,39.6872,-100,10000,200
1599772224,39.68813,-100,10000,200
1599772225,39.68906,-100,10000,200
1599772226,39.68999,-100,10000,200
1599772227,39.69092,-100,10000,200
1599772228,39.69185,-100,10000,200
1599772229,39.69278,-100,10000,200
1599772230,39.69371,-100,10000,200
1599772231,39.69464,-100,10000,200
1599772232,39.69557,-100,10000,200
1599772233,39.6965,-100,10000,200
1599772234,39.69743,-100,10000,200
1599772235,39.69836,-100,10000,200
1599772236,39.69929,-100,10000,200
1599772237,39.70022,-100,10000,200
1599772238,39.70115,-100,10000,200
1599772239,39.70208,-100,10000,200
1599772240,39.70301,-100,10000,200
1599772241,39.70394,-100,10000,200
1599772242,39.70487,-100,10000,200
1599772243,39.7058,-100,10000,200
1599772244,39.70673,-100,10000,200
1599772245,39.70766,-100,10000,200
1599772246,39.70859,-100,10000,200
1599772247,39.70952,-100,10000,200
1599772248,39.71045,-100,10000,200
1599772249,39.71138,-100,10000,200
1599772250,39.71231,-100,10000,200
1599772251,39.71324,-100,10000,200
1599772252,39.71417,-100,10000,200
1599772253,39.7151,-100,10000,200
1599772254,39.71603,-100,10000,200
1599772255,39.71696,-100,10000,200
1599772256,39.71789,-100,10000,200
1599772257,39.71882,-100,10000,200
1599772258,39.71975,-100,10000,200
1599772259,39.72068,-100,10000,200
1599772260,39.72161,-100,10000,200
1599772261,39.72254,-100,10000,200
1599772262,39.72347,-100,10000,200
1599772263,39.7244,-100,10000,200
1599772264,39.72533,-100,10000,200
1599772265,39.72626,-100,10000,200
1599772266,39.72719,-100,10000,200
1599772267,39.72812,-100,10000,200
1599772268,39.72905,-100,10000,200
1599772269,39.72998,-100,10000,200
1599772270,39.73091,-100,10000,200
1599772271,39.73184,-100,10000,200
1599772272,39.73277,-100,10000,200
1599772273,39.7337,-100,10000,200
1599772274,39.73463,-100,10000,200
1599772275,39.73556,-100,10000,200
1599772276,39.73649,-100,10000,200
1599772277,39.73742,-100,10000,200
1599772278,39.73835,-100,10000,200
1599772279,39.73928,-100,10000,200
1599772280,39.74021,-100,10000,200
1599772281,39.74114,-100,10000,200
1599772282,39.74207,-100,10000,200
1599772283,39.743,-100,10000,200
1599772284,39.74393,-100,10000,200
1599772285,39.74486,-100,10000,200
1599772286,39.74579,-100,10000,200
1599772287,39.74672,-100,10000,200
1599772288,39.74765,-100,10000,200
1599772289,39.74858,-100,10000,200
1599772290,39.74951,-100,10000,200
1599772291,39.75044,-100,10000,200
1599772292,39.75137,-100,10000,200
1599772293,39.7523,-100,10000,200
1599772294,39.75323,-100,10000,200
1599772295,39.75416,-100,10000,200
1599772296,39.75509,-100,10000,200
1599772297,39.75602,-100,10000,200
1599772298,39.75695,-100,10000,200
1599772299,39.75788,-100,10000,200
1599772300,39.75881,-100,10000,200
1599772301,39.75974,-100,10000,200
1599772302,39.76067,-100,10000,200
1599772303,39.7616,-100,10000,200
1599772304,39.76253,-100,10000,200
1599772305,39.76346,-100,10000,200
1599772306,39.76439,-100,10000,200
1599772307,39.76532,-100,10000,200
1599772308,39.76625,-100,10000,200
1599772309,39.76718,-100,10000,200
1599772310,39.76811,-100,10000,200
1599772311,39.76904,-100,10000,200
1599772312,39.76997,-100,10000,200
1599772313,39.7709,-100,10000,200
1599772314,39.77183,-100,10000,200
1599772315,39.77276,-100,10000,200
1599772316,39.77369,-100,10000,200
1599772317,39.77462,-100,10000,200
1599772318,39.77555,-100,10000,200
1599772319,39.77648,-100,10000,200
1599772320,39.77741,-100,10000,200
1599772321,39.77834,-100,10000,200
1599772322,39.77927,-100,10000,200
1599772323,39.7802,-100,10000,200
1599772324,39.78113,-100,10000,200
1599772325,39.78206,-100,10000,200
1599772326,39.78299,-100,10000,200
1599772327,39.78392,-100,10000,200
1599772328,39.78485,-100,10000,200
1599772329,39.78578,-100,10000,200
1599772330,39.78671,-100,10000,200
1599772331,39.78764,-100,10000,200
1599772332,39.78857,-100,10000,200
1599772333,39.7895,-100,10000,200
1599772334,39.79043,-100,10000,200
1599772335,39.79136,-100,10000,200
1599772336,39.79229,-100,10000,200
1599772337,39.79322,-100,10000,200
1599772338,39.79415,-100,10000,200
1599772339,39.79508,-100,10000,200
1599772340,39.79601,-100,10000,200
1599772341,39.79694,-100,10000,200
1599772342,39.79787,-100,10000,200
1599772343,39.7988,-100,10000,200
1599772344,39.79973,-100,10000,200
1599772345,39.80066,-100,10000,200
1599772346,39.80159,-100,10000,200
1599772347,39.80252,-100,10000,200
1599772348,39.80345,-100,10000,200
1599772349,39.80438,-100,10000,200
1599772350,39.80531,-100,10000,200
1599772351,39.80624,-100,10000,200
1599772352,39.80717,-100,10000,200
1599772353,39.8081,-100,10000,200
1599772354,39.80903,-100,10000,200
1599772355,39.80996,-100,10000,200
1599772356,39.81089,-100,10000,200
1599772357,39.81182,-100,10000,200
1599772358,39.81275,-100,10000,200
1599772359,39.81368,-100,10000,200
1599772360,39.81461,-100,10000,200
1599772361,39.81554,-100,10000,200
1599772362,39.81647,-100,10000,200
1599772363,39.8174,-100,10000,200
1599772364,39.81833,-100,10000,200
1599772365,39.81926,-100,10000,200
1599772366,39.82019,-100,10000,200
1599772367,39.82112,-100,10000,200
1599772368,39.82205,-100,10000,200
1599772369,39.82298,-100,10000,200
1599772370,39.82391,-100,10000,200
1599772371,39.82484,-100,10000,200
1599772372,39.82577,-100,10000,200
1599772373,39.8267,-100,10000,200
1599772374,39.82763,-100,10000,200
1599772375,39.82856,-100,10000,200
1599772376,39.82949,-100,10000,200
1599772377,39.83042,-100,10000,200
1599772378,39.83135,-100,10000,200
1599772379,39.83228,-100,10000,200
1599772380,39.83321,-100,10000,200
1599772381,39.83414,-100,10000,200
1599772382,39.83507,-100,10000,200
1599772383,39.836,-100,10000,200
1599772384,39.83693,-100,10000,200
1599772385,39.83786,-100,10000,200
1599772386,39.83879,-100,10000,200
1599772387,39.83972,-100,10000,200
1599772388,39.84065,-100,10000,200
1599772389,39.84158,-100,10000,200
1599772390,39.84251,-100,10000,200
1599772391,39.84344,-100,10000,200
1599772392,39.84437,-100,10000,200
1599772393,39.8453,-100,10000,200
1599772394,39.84623,-100,10000,200
1599772395,39.84716,-100,10000,200
1599772396,39.84809,-100,10000,200
1599772397,39.84902,-100,10000,200
1599772398,39.84995,-100,10000,200
1599772399,39.85088,-100,10000,200
1599772400,39.85181,-100,10000,200
1599772401,39.85274,-100,10000,200
1599772402,39.85367,-100,10000,200
1599772403,39.8546,-100,10000,200
1599772404,39.85553,-100,10000,200
1599772405,39.85646,-100,10000,200
1599772406,39.85739,-100,10000,200
1599772407,39.85832,-100,10000,200
1599772408,39.85925,-100,10000,200
1599772409,39.86018,-100,10000,200
1599772410,39.86111,-100,10000,200
1599772411,39.86204,-100,10000,200
1599772412,39.86297,-100,10000,200
1599772413,39.8639,-100,10000,200
1599772414,39.86483,-100,10000,200
1599772415,39.86576,-100,10000,200
1599772416,39.86669,-100,10000,200
1599772417,39.86762,-100,10000,200
1599772418,39.86855,-100,10000,200
1599772419,39.86948,-100,10000,200
1599772420,39.87041,-100,10000,200
1599772421,39.87134,-100,10000,200
1599772422,39.87227,-100,10000,200
1599772423,39.8732,-100,10000,200
1599772424,39.87413,-100,10000,200
1599772425,39.87506,-100,10000,200
1599772426,39.87599,-100,10000,200
1599772427,39.87692,-100,10000,200
1599772428,39.87785,-100,10000,200
1599772429,39.87878,-100,10000,200
1599772430,39.87971,-100,10000,200
1599772431,39.88064,-100,10000,200
1599772432,39.88157,-100,10000,200
1599772433,39.8825,-100,10000,200
1599772434,39.88343,-100,10000,200
1599772435,39.88436,-100,10000,200
1599772436,39.88529,-100,10000,200
1599772437,39.88622,-100,10000,200
1599772438,39.88715,-100,10000,200
1599772439,39.88808,-100,10000,200
1599772440,39.88901,-100,10000,200
1599772441,39.88994,-100,10000,200
1599772442,39.89087,-100,10000,200
1599772443,39.8918,-100,10000,200
1599772444,39.89273,-100,10000,200
1599772445,39.89366,-100,10000,200
1599772446,39.89459,-100,10000,200
1599772447,39.89552,-100,10000,200
1599772448,39.89645,-100,10000,200
1599772449,39.89738,-100,10000,200
1599772450,39.89831,-100,10000,200
1599772451,39.89924,-100,10000,200
1599772452,39.90017,-100,10000,200
1599772453,39.9011,-100,10000,200
1599772454,39.90203,-100,10000,200
1599772455,39.90296,-100,10000,200
1599772456,39.90389,-100,10000,200
1599772457,39.90482,-100,10000,200
1599772458,39.90575,-100,10000,200
1599772459,39.90668,-100,10000,200
1599772460,39.90761,-100,10000,200
1599772461,39.90854,-100,10000,200
1599772462,39.90947,-100,10000,200
1599772463,39.9104,-100,10000,200
1599772464,39.91133,-100,10000,200
1599772465,39.91226,-100,10000,200
1599772466,39.91319,-100,10000,200
1599772467,39.91412,-100,10000,200
1599772468,39.91505,-100,10000,200
1599772469,39.91598,-100,10000,200
1599772470,39.91691,-100,10000,200
1599772471,39.91784,-100,10000,200
1599772472,39.91877,-100,10000,200
1599772473,39.9197,-100,10000,200
1599772474,39.92063,-100,10000,200
1599772475,39.92156,-100,10000,200
1599772476,39.92249,-100,10000,200
1599772477,39.92342,-100,10000,200
1599772478,39.92435,-100,10000,200
1599772479,39.92528,-100,10000,200
1599772480,39.92621,-100,10000,200
1599772481,39.92714,-100,10000,200
1599772482,39.92807,-100,10000,200
1599772483,39.929,-100,10000,200
1599772484,39.92993,-100,10000,200
1599772485,39.93086,-100,10000,200
1599772486,39.93179,-100,10000,200
1599772487,39.93272,-100,10000,200
1599772488,39.93365,-100,10000,200
1599772489,39.93458,-100,10000,200
1599772490,39.93551,-100,10000,200
1599772491,39.93644,-100,10000,200
1599772492,39.93737,-100,10000,200
1599772493,39.9383,-100,10000,200
1599772494,39.93923,-100,10000,200
1599772495,39.94016,-100,10000,200
1599772496,39.94109,-100,10000,200
1599772497,39.94202,-100,10000,200
1599772498,39.94295,-100,10000,200
1599772499,39.94388,-100,10000,200
1599772500,39.94481,-100,10000,200
1599772501,39.94574,-100,10000,200
1599772502,39.94667,-100,10000,200
1599772503,39.9476,-100,10000,200
1599772504,39.94853,-100,10000,200
1599772505,39.94946,-100,10000,200
1599772506,39.95039,-100,10000,200
1599772507,39.95132,-100,10000,200
1599772508,39.95225,-100,10000,200
1599772509,39.95318,-100,10000,200
1599772510,39.95411,-100,10000,200
1599772511,39.95504,-100,10000,200
1599772512,39.95597,-100,10000,200
1599772513,39.9569,-100,10000,200
1599772514,39.95783,-100,10000,200
1599772515,39.95876,-100,10000,200
1599772516,39.95969,-100,10000,200
1599772517,39.96062,-100,10000,200
1599772518,39.96155,-100,10000,200
1599772519,39.96248,-100,10000,200
1599772520,39.96341,-100,10000,200
1599772521,39.96434,-100,10000,200
1599772522,39.96527,-100,10000,200
1599772523,39.9662,-100,10000,200
1599772524,39.96713,-100,10000,200
1599772525,39.96806,-100,10000,200
1599772526,39.96899,-100,10000,200
1599772527,39.96992,-100,10000,200
1599772528,39.97085,-100,10000,200
1599772529,39.97178,-100,10000,200
1599772530,39.97271,-100,10000,200
1599772531,39.97364,-100,10000,200
1599772532,39.97457,-100,10000,200
1599772533,39.9755,-100,10000,200
1599772534,39.97643,-100,10000,200
1599772535,39.97736,-100,10000,200
1599772536,39.97829,-100,10000,200
1599772537,39.97922,-100,10000,200
1599772538,39.98015,-100,10000,200
1599772539,39.98108,-100,10000,200
1599772540,39.98201,-100,10000,200
1599772541,39.98294,-100,10000,200
1599772542,39.98387,-100,10000,200
1599772543,39.9848,-100,10000,200
1599772544,39.98573,-100,10000,200
1599772545,39.98666,-100,10000,200
1599772546,39.98759,-100,10000,200
1599772547,39.98852,-100,10000,200
1599772548,39.98945,-100,10000,200
1599772549,40,-100,10000,200
1599772550,40,-99.99888,10000,200
1599772551,40,-99.99776,10000,200
1599772552,40,-99.99664,10000,200
1599772553,40,-99.99552,10000,200
1599772554,40,-99.9944,10000,200
1599772555,40,-99.99328,10000,200
1599772556,40,-99.99216,10000,200
1599772557,40,-99.99104,10000,200
1599772558,40,-99.98992,10000,200
1599772559,40,-99.9888,10000,200
1599772560,40,-99.98768,10000,200
1599772561,40,-99.98656,10000,200
1599772562,40,-99.98544,10000,200
1599772563,40,-99.98432,10000,200
1599772564,40,-99.9832,10000,200
1599772565,40,-99.98208,10000,200
1599772566,40,-99.98096,10000,200
1599772567,40,-99.97984,10000,200
1599772568,40,-99.97872,10000,200
1599772569,40,-99.9776,10000,200
1599772570,40,-99.97648,10000,200
1599772571,40,-99.97536,10000,200
1599772572,40,-99.97424,10000,200
1599772573,40,-99.97312,10000,200
1599772574,40,-99.972,10000,200
1599772575,40,-99.97088,10000,200
1599772576,40,-99.96976,10000,200
1599772577,40,-99.96864,10000,200
1599772578,40,-99.96752,10000,200
1599772579,40,-99.9664,10000,200
1599772580,40,-99.96528,10000,200
1599772581,40,-99.96416,10000,200
1599772582,40,-99.96304,10000,200
1599772583,40,-99.96192,10000,200
1599772584,40,-99.9608,10000,200
1599772585,40,-99.95968,10000,200
1599772586,40,-99.95856,10000,200
1599772587,40,-99.95744,10000,200
1599772588,40,-99.95632,10000,200
1599772589,40,-99.9552,10000,200
1599772590,40,-99.95408,10000,200
1599772591,40,-99.95296,10000,200
1599772592,40,-99.95184,10000,200
1599772593,40,-99.95072,10000,200
1599772594,40,-99.9496,10000,200
1599772595,40,-99.94848,10000,200
1599772596,40,-99.94736,10000,200
1599772597,40,-99.94624,10000,200
1599772598,40,-99.94512,10000,200
1599772599,40,-99.944,10000,200
1599772600,40,-99.94288,10000,200
1599772601,40,-99.94176,10000,200
1599772602,40,-99.94064,10000,200
1599772603,40,-99.93952,10000,200
1599772604,40,-99.9384,10000,200
1599772605,40,-99.93728,10000,200
1599772606,40,-99.93616,10000,200
1599772607,40,-99.93504,10000,200
1599772608,40,-99.93392,10000,200
1599772609,40,-99.9328,10000,200
1599772610,40,-99.93168,10000,200
